index,connection,timestamps,sizes,directions,file_name
86,"('10.10.1.5', 53, '10.184.62.19', 53831, 'UDP')","1727358385.412700,1727358448.739399,1727358453.812399","[119, 85, 91]","[0, 0, 1]",google_mail.pcap
87,"('10.10.1.5', 53, '10.184.62.19', 54860, 'UDP')",1727358385.417655,[79],[1],google_mail.pcap
88,"('10.10.1.5', 53, '10.184.62.19', 56920, 'UDP')",1727358385.417655,[97],[1],google_mail.pcap
89,"('10.184.62.19', 51234, '142.250.193.78', 443, 'UDP')","1727358385.418130,1727358385.418162,1727358385.425317,1727358385.430099,1727358385.443693,1727358385.463421,1727358385.500927,1727358385.501089,1727358385.501948,1727358385.502030,1727358385.502240,1727358385.506790,1727358385.506832,1727358385.507240,1727358385.710450,1727358385.764253,1727358385.795026,1727358399.204272,1727358399.204333,1727358399.236996,1727358399.392899,1727358399.404669,1727358399.404699,1727358399.436117,1727358399.563512,1727358399.596756,1727358399.596895,1727358399.598469,1727358414.581076,1727358414.581145,1727358414.620783,1727358414.624423,1727358414.738246,1727358414.738403,1727358432.396944,1727358432.397040,1727358432.432176,1727358432.571223,1727358432.602278,1727358432.608122,1727358447.737481,1727358447.737538,1727358447.771498,1727358447.838919,1727358447.846254,1727358448.010832,1727358448.010886,1727358448.010902,1727358448.082670,1727358448.110979,1727358463.615937,1727358463.616007,1727358463.649058,1727358463.793987,1727358478.799240,1727358478.799299,1727358478.838705,1727358478.979727,1727358495.701227,1727358495.701341,1727358495.701400,1727358495.733082,1727358495.873438,1727358497.302223","[1292, 1292, 1292, 79, 79, 79, 81, 81, 125, 111, 774, 76, 75, 75, 71, 77, 73, 1288, 521, 74, 77, 1288, 1207, 73, 77, 74, 72, 75, 1288, 1132, 74, 75, 79, 75, 1288, 915, 74, 77, 73, 75, 1288, 1046, 1288, 74, 75, 79, 75, 75, 77, 72, 1288, 991, 74, 77, 1288, 825, 74, 78, 1288, 1292, 200, 74, 78, 93]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",google_mail.pcap
90,"('10.10.1.5', 53, '10.184.62.19', 57078, 'UDP')",1727358385.420268,[81],[1],google_mail.pcap
91,"('142.250.193.78', 443, '10.184.62.19', 51234, 'UDP')","1727358385.422833,1727358385.425042,1727358385.425042,1727358385.425042,1727358385.500728,1727358385.500728,1727358385.500728,1727358385.500728,1727358385.500728,1727358385.506642,1727358385.506642,1727358385.507137,1727358385.743189,1727358385.760186,1727358385.764133,1727358385.766206,1727358385.794825,1727358399.209247,1727358399.392565,1727358399.392565,1727358399.396679,1727358399.410678,1727358399.435988,1727358399.563244,1727358399.563414,1727358399.563414,1727358399.598023,1727358399.598023,1727358399.601542,1727358414.586761,1727358414.587313,1727358414.624291,1727358414.737599,1727358414.738124,1727358414.768149,1727358432.402512,1727358432.570425,1727358432.570425,1727358432.570425,1727358432.601853,1727358432.607670,1727358447.807364,1727358447.839502,1727358447.846167,1727358448.010646,1727358448.010646,1727358448.010646,1727358448.082385,1727358448.121355,1727358448.191480,1727358463.621879,1727358463.621879,1727358463.792656,1727358463.793754,1727358463.824619,1727358478.804158,1727358478.979233,1727358478.979233,1727358479.010478,1727358495.706677,1727358495.732568,1727358495.872839,1727358495.872839,1727358495.904905","[82, 1292, 1292, 1292, 1292, 1292, 1292, 862, 87, 994, 179, 69, 66, 453, 372, 160, 66, 69, 1288, 852, 309, 69, 66, 669, 76, 268, 66, 64, 67, 71, 67, 64, 635, 170, 66, 69, 540, 76, 160, 66, 64, 69, 67, 64, 574, 76, 285, 574, 66, 67, 71, 67, 604, 86, 66, 69, 542, 321, 67, 70, 67, 608, 188, 67]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",google_mail.pcap
92,"('10.184.62.19', 61516, '142.250.193.78', 443, 'TCP')","1727358385.430286,1727358385.435372,1727358385.435546,1727358385.435546,1727358385.435546,1727358385.435546,1727358385.488929,1727358385.504393","[66, 54, 590, 590, 590, 207, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1]",google_mail.pcap
93,"('10.10.1.5', 53, '10.184.62.19', 59433, 'UDP')",1727358385.433974,[121],[1],google_mail.pcap
94,"('142.250.193.78', 443, '10.184.62.19', 61516, 'TCP')","1727358385.435338,1727358385.440115,1727358385.440233,1727358385.440233,1727358385.440233,1727358385.500728,1727358385.504347,1727358385.504347,1727358385.504347,1727358385.504347,1727358385.504347,1727358385.504347,1727358385.504347,1727358385.504347,1727358385.504347,1727358385.504347","[66, 54, 54, 54, 54, 54, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",google_mail.pcap
95,"('10.10.1.5', 53, '10.184.62.19', 49976, 'UDP')",1727358385.438630,[81],[1],google_mail.pcap
96,"('10.10.1.5', 53, '10.184.62.19', 57807, 'UDP')",1727358385.443910,[97],[1],google_mail.pcap
97,"('10.184.62.19', 61518, '142.250.194.131', 443, 'TCP')","1727358385.444202,1727358385.450060,1727358385.450356,1727358385.450356,1727358385.450356,1727358385.450356,1727358385.488996,1727358385.521893","[66, 54, 590, 590, 590, 241, 54, 54]","[0, 1, 1, 1, 1, 0, 0, 1]",google_mail.pcap
